angle	x1	y1	x	y2	length
-41.1829295325	229574.0126	904924.2525	229569.5439	904928.1622	5.93759494771
-41.1639502741	229347.3492	904240.0152	229338.2274	904247.9906	12.1166926392
-41.1585769108	230370.3749	903873.4376	230372.7342	903871.3752	3.13365445925
-41.088826882	229474.3641	904126.5985	229456.4702	904142.2022	23.7416745599
-41.07917434	232046.4217	901389.0625	232070.2968	901368.2502	31.6728942693
-41.0703377658	232058.4824	901053.6749	232081.9555	901033.2194	31.1354123754
-41.0540784144	230742.6173	902596.1373	230753.6227	902586.5522	14.5942787144
-41.0506587165	231202.1245	904485.2499	231208.2967	904479.8749	8.18453895231
-41.0110326636	230734.4524	902603.2377	230742.6173	902596.1373	10.8204099802
-40.9720411809	231821.6276	900666.7703	231832.0601	900657.7104	13.8173385359
-40.9711258307	232477.4996	901674.8128	232526.7786	901632.0188	65.2667317774
-40.9696020627	231179.8121	904504.625	231202.1245	904485.2499	29.5505954891
-40.9542708238	232932.4382	901397.4317	232896.6402	901428.5003	47.3999441999
-40.940678832	231984.312	900761.4375	232009.3125	900739.7503	33.0962179725
-40.9178986016	232665.3591	901856.2502	232676.0312	901846.9999	14.1230934475
-40.9132362291	230753.6227	902586.5522	230764.2729	902577.3224	14.0931177578
-40.9125500644	229555.6078	903819.8342	229550.372	903824.3716	6.92831872662
-40.8993626892	232370.0467	901955.0626	232397.558	901931.2321	36.3973125099
-40.8841958386	228478.9061	903435.4374	228494.4995	903421.9375	20.6252617819
-40.818418341	231024.4236	902240.6982	231030.4627	902235.482	7.97994180507
-40.8179400153	233207.7027	902113.6249	233268.7029	902060.9376	80.6038211339
-40.8004080926	230372.7342	903871.3752	230384.609	903861.125	15.6868567595
-40.7925889502	231044.2652	902237.3129	231020.4372	902257.8753	31.4735742737
-40.7916002899	229447.906	904175.0624	229498.3667	904131.5188	66.6507865291
-40.7775207214	229443.3446	904197.7501	229452.579	904189.7855	12.1946298265
-40.7746640615	232793.7344	901228.5628	232760.6873	901257.0628	43.6389827839
-40.7272593132	231000.6402	904631.5001	230972.5468	904655.6875	37.0711402833
-40.6866448373	229096.4062	904775.8125	229101.6404	904771.3125	6.90266974786
-40.6531521109	231973.7274	901388.3734	231949.1248	901409.5	32.4287087995
-40.6491458323	230598.3746	903701.5003	230617.7272	903684.8843	25.5071476807
-40.601406716	229597.1648	902187.3944	229601.3754	902183.7853	5.54569699234
-40.5950621082	231024.0309	904611.5629	231022.0623	904613.2499	2.59255761284
-40.5910902417	231919.1452	901250.6039	231959.7498	901215.8125	53.4712544732
-40.5702310915	229459.9733	904173.4025	229433.2725	904196.2638	35.1507006811
-40.5277764225	230545.9996	903603.1876	230495.9219	903646.0	65.8838191918
-40.5229923963	232031.8123	901336.7499	232011.0466	901354.4999	27.3180672155
-40.5202084539	229429.8396	904209.2927	229443.3446	904197.7501	17.7656027141
-40.5022513242	231900.1459	900588.8014	231906.7348	900583.1735	8.66526754253
-40.4950412304	229685.5165	901999.2354	229691.9703	901993.7243	8.48668118489
-40.4765529718	229101.6404	904771.3125	229118.2656	904757.125	21.8559472776
-40.4538508986	231353.1558	902946.2501	231339.1562	902958.1874	18.3980415096
-40.4524275203	229456.4702	904142.2022	229429.2718	904165.3928	35.7429278494
-40.4287823654	231022.0623	904613.2499	231000.6402	904631.5001	28.1420711494
-40.4156024064	230043.5156	902635.25	229995.7342	902675.9376	62.7578121042
-40.4097627843	232618.7189	901752.3603	232641.3125	901733.125	29.6726730674
-40.409346748	234902.9818	902314.1241	234914.8101	902304.0541	15.5342711731
-40.4048035243	230977.0933	904638.0624	230993.6873	904623.9374	21.7916603519
-40.4035971287	233119.2189	901353.5067	233148.5473	901328.5431	38.514106139
-40.3750314314	231020.8125	903136.8754	231025.2966	903133.0625	5.88603085334
-40.3708372955	229076.6799	903590.3456	229060.131	903604.4153	21.7214766831
-40.3663842505	231804.6062	900682.6935	231810.0969	900678.0261	7.20641445259
-40.346518404	230588.2503	903046.4162	230607.7964	903029.8126	25.6462386785
-40.3404240888	230588.0778	903046.5627	230588.2503	903046.4162	0.226315044711
-40.3319880243	233011.6559	901580.1875	233050.1562	901547.4999	50.5049729609
-40.3208630799	229515.9528	903036.8751	229496.953	903053.0	24.9199678946
-40.2680282796	230436.6338	905388.7425	230493.9527	905340.1875	75.1201991597
-40.2410584047	229451.9918	904469.4096	229461.7182	904461.1782	12.7420093729
-40.2409454626	229411.6805	904503.5247	229451.9918	904469.4096	52.8094778981
-40.2396905565	229425.5234	904212.9453	229429.8396	904209.2927	5.65429652327
-40.2362774335	229433.2725	904196.2638	229417.3913	904209.7017	20.8035975219
-40.1919801482	232602.5623	900908.0001	232551.8123	900950.875	66.4365829183
-40.1629727414	232802.4215	901216.7499	232837.5006	901187.1446	45.9022553385
-40.1586077846	232335.2967	901608.1253	232365.8124	901582.3753	39.9283163474
-40.1419878502	230975.0878	904578.4687	230969.8168	904582.9139	6.89516091876
-40.1255279972	232070.2968	901368.2502	232084.0153	901356.6877	17.9412554852
-40.0611949693	233386.4215	901948.7502	233439.5625	901904.0628	69.4329143842
-40.0353657405	232551.7678	901948.9878	232594.1562	901913.3751	55.3628111214
-39.9878954362	233816.1605	901671.9328	233826.3738	901663.3665	13.330153511
-39.9737330285	231163.0231	903637.8894	231154.0134	903645.4424	11.7568066704
-39.9695966313	230424.0622	903581.7501	230465.2966	903547.1876	53.8037373176
-39.9683307427	232999.9997	901451.4999	233028.4843	901427.6253	37.1667722863
-39.9639701329	232571.1403	901688.1878	232562.937	901695.0624	10.7030021954
-39.9308885706	230087.8123	902360.2502	230097.5936	902352.0628	12.7556790662
-39.9219608248	229504.4057	904146.3853	229510.0613	904141.6528	7.37444015745
-39.8787377184	232641.3125	901733.125	232687.0935	901694.875	59.657040333
-39.8269242359	231967.3592	901087.8749	231942.1621	901108.8884	32.8094655647
-39.8114133598	230495.9219	903646.0	230450.7809	903683.6253	58.7654071777
-39.8058752971	229498.3667	904131.5188	229522.4496	904111.4495	31.3490490312
-39.8034417044	230547.4373	904026.5624	230544.526	904028.9883	3.78954594673
-39.7391191453	232236.4433	901534.6917	232320.289	901464.9849	109.037330185
-39.723053577	233049.2157	901263.7766	233101.3747	901220.4379	67.8144836956
-39.7096564497	229508.1397	904133.2637	229497.8429	904141.8152	13.3847765219
-39.6645167414	235274.9529	902088.5625	235228.6717	902126.9375	60.1214612128
-39.6453959146	229450.8418	901778.4452	229456.5655	901773.7025	7.433299738
-39.6111238276	232632.2485	901883.6525	232665.3591	901856.2502	42.9790399823
-39.5657462182	230354.1317	905429.6646	230380.2923	905408.049	33.9353967963
-39.5612870326	229338.2274	904247.9906	229334.9352	904250.7104	4.27035043871
-39.5471506378	232526.7786	901632.0188	232641.8603	901536.9936	149.24337945
-39.5201036354	229438.4944	901751.3798	229445.0362	901745.9833	8.48041033646
-39.5184014973	232468.493	901967.3404	232526.9921	901919.0859	75.8329840559
-39.5149368512	234283.1674	901405.4009	234270.627	901415.7439	16.2554385162
-39.5107522598	230511.2025	905479.3122	230532.1853	905462.0087	27.1972242716
-39.5092841316	231969.8746	901207.8749	231994.7578	901187.356	32.2521146484
-39.5080461389	231994.7578	901187.356	232001.8593	901181.5003	9.20437530601
-39.4983028792	230422.3746	903496.7499	230385.2966	903527.3128	48.0506913656
-39.4863655542	229954.9995	903787.1876	229977.4528	903768.6875	29.0930297654
-39.4843318538	232757.687	901781.9375	232803.9621	901743.8125	59.9574891488
-39.4753010265	229723.5402	901930.1021	229717.8856	901934.7593	7.32557253955
-39.4739525636	232059.4071	900435.5045	232067.6139	900428.7456	10.6317588128
-39.472443577	230461.7966	905520.0004	230511.203	905479.3128	64.0036964152
-39.4665953093	232493.2405	901352.8621	232614.3751	901253.125	156.91105899
-39.453879724	231846.0782	900657.7826	231806.1719	900690.6249	51.682970589
-39.4336439719	230691.8515	902636.6084	230703.4631	902627.0591	15.0339078468
-39.4012323776	229507.7455	904114.0473	229500.9067	904119.665	8.85029596667
-39.3962654497	230507.7967	903513.5625	230530.0933	903495.2503	28.8526435584
-39.352511159	232247.6229	900916.5372	232264.0627	900903.0562	21.2603947532
-39.3457099195	232425.2029	901906.5624	232478.7965	901862.6251	69.301950129
-39.2905297569	229315.4664	904277.6232	229310.7427	904281.4882	6.10340615174
-39.2871314429	232355.6871	901672.0628	232399.1559	901636.5003	56.1625140086
-39.2837152848	233205.0296	902182.599	233202.8915	902184.348	2.76233100993
-39.2708336637	228782.7187	903269.6877	228790.5154	903263.3128	10.0711409925
-39.2444414153	233028.4843	901427.6253	233119.2189	901353.5067	117.159440521
-39.2427332589	231833.9371	901062.6876	231876.4009	901028.0022	54.8292922037
-39.2392293037	229429.878	904146.4114	229461.5319	904120.559	40.8694992793
-39.2284365346	232518.5589	901070.747	232557.8278	901038.6876	50.6937041013
-39.2239790656	229863.9454	904939.4963	229868.2508	904935.9819	5.55765026994
-39.2142896878	232050.5776	901321.4375	232031.8123	901336.7499	24.2199520646
-39.1898947162	229429.2718	904165.3928	229406.797	904183.7162	28.99764857
-39.1893500536	231876.4009	901028.0022	231973.687	900948.6877	125.520417317
-39.1790129977	232436.7342	901605.8751	232399.1559	901636.5003	48.4771235311
-39.1769755211	232624.5465	901338.9377	232656.375	901313.0003	41.0585208098
-39.1710279199	232150.0464	903314.6249	232158.4842	903307.7503	10.8837766386
-39.1631362138	231841.8762	901316.0359	231883.2028	901282.375	53.3005070935
-39.1626268075	232537.5761	901714.4093	232452.7495	901783.5001	109.403339586
-39.150173625	229452.579	904189.7855	229465.6222	904179.1666	16.8192182728
-39.1384529278	229380.0	904229.7501	229413.5621	904202.4375	43.2711529233
-39.1308060895	235447.4549	902205.0	235451.767	902201.4918	5.55892738419
-39.1285121116	231968.2398	900537.8215	231973.5032	900533.5397	6.78507117272
-39.0979939742	232439.3162	901523.5127	232499.1966	901474.8527	77.1586541065
-39.0944972274	231496.2997	902153.1206	231505.0851	902145.9823	11.3198312765
-39.0922746898	234909.4233	902121.6034	234904.93	902125.254	5.78935447559
-39.0752889734	232478.7965	901862.6251	232502.8124	901843.1251	30.9356340303
-39.0465109782	233343.4304	901179.4518	233375.6561	901153.3126	41.4940178452
-39.0444943465	232809.803	901401.2722	232849.5152	901369.0628	51.1322234658
-39.0428661505	232749.8749	901449.8753	232809.803	901401.2722	77.1598243905
-39.035697872	229461.5319	904120.559	229474.1593	904110.3205	16.256632889
-39.0289635196	231923.5115	900886.3686	231878.0428	900923.2265	58.5312520975
-39.0200269929	230550.8743	903592.3946	230562.9616	903582.5995	15.5578534887
-39.0185731752	232594.1562	901913.3751	232606.2656	901903.5626	15.585978465
-39.0078656758	230240.5936	905497.5	230223.2573	905511.5426	22.3101302646
-38.9902820117	232099.9375	901374.875	232232.8122	901267.3125	170.954313508
-38.9895209048	232676.0312	901846.9999	232689.2341	901836.3124	16.9864423779
-38.9687113917	231397.2646	902913.455	231385.078	902923.3125	15.6742950667
-38.966804934	229483.7076	904154.2056	229459.9733	904173.4025	30.5260211266
-38.9623278994	232512.6402	900982.2985	232472.203	901014.9999	52.0052757438
-38.9621924815	232508.6558	901058.8374	232503.8353	901062.7357	6.19951313806
-38.9569899469	234913.6535	902358.0389	234899.2796	902369.6608	18.4845221931
-38.9380605717	230041.25	903656.0004	230081.9371	903623.1254	52.3087538703
-38.9325105564	229807.8123	902501.3753	229822.2031	902489.7499	18.4998662174
-38.9268969847	229538.5054	903848.6291	229529.4302	903855.9589	11.6655571274
-38.9242247095	232623.8353	901456.5528	232595.3436	901479.5626	36.6227779542
-38.9189435573	230217.2341	905504.5001	230234.0308	905490.9377	21.5886040478
-38.9173277317	232624.9843	901455.6251	232623.8353	901456.5528	1.47676277559
-38.9115658948	232687.565	901594.2061	232571.1403	901688.1878	149.623763839
-38.8975766697	232513.2976	901378.1805	232466.593	901415.8631	60.010815723
-38.8971232212	232466.593	901415.8631	232397.558	901471.5616	88.7026162398
-38.8876305588	232641.8603	901536.9936	232749.8749	901449.8753	138.76869967
-38.8832887229	232737.2147	901655.3639	232776.5332	901623.6568	50.5102428504
-38.8821943319	232063.8277	900440.3127	232077.5467	900429.2499	17.623748324
-38.8814780857	232143.7196	901158.8668	232007.0622	901269.0625	175.551523128
-38.8748296187	232595.3436	901479.5626	232479.906	901572.6253	148.278473231
-38.865199494	232932.4382	901397.4317	232975.8953	901362.4098	55.8126600355
-38.8638444538	230732.1561	903236.125	230785.5152	903193.1252	68.5286535165
-38.8336751348	233240.9356	900690.2122	233237.3235	900693.1199	4.63702336359
-38.8281410953	232970.1245	901613.1874	232993.3437	901594.4999	29.8052663953
-38.8230692875	232343.4058	901976.5001	232370.0467	901955.0626	34.1950867686
-38.8034949001	232400.846	900978.3525	232274.4373	901080.0004	162.20806087
-38.7856607791	231210.5464	904493.125	231196.5468	904504.3752	17.9598385352
-38.7614498036	230558.0311	903070.6876	230588.0778	903046.5627	38.5332970435
-38.7587320056	232760.6873	901257.0628	232720.2987	901289.4882	51.7942619898
-38.7509506345	228581.6404	903326.0896	228550.9911	903350.6891	39.3003179486
-38.7441284276	232620.7557	901341.9795	232624.5465	901338.9377	4.86032013982
-38.7416373754	232447.6561	901295.2503	232570.5095	901196.6795	157.509239426
-38.7412277685	232538.3124	901408.1253	232567.3203	901384.8513	37.1905544244
-38.7404494077	232567.3203	901384.8513	232620.7557	901341.9795	68.5079061768
-38.7362668387	232551.8123	900950.875	232512.6402	900982.2985	50.2184206318
-38.7296806663	232397.558	901471.5616	232277.4745	901567.8688	153.932205024
-38.7204423571	232600.0156	901005.4378	232693.7966	900930.2501	120.200108949
-38.6881060019	232365.8124	901582.3753	232439.3162	901523.5127	94.168010992
-38.683324025	232411.0389	901251.5905	232294.4529	901344.9378	149.351979612
-38.6832860268	230223.2573	905511.5426	230202.937	905527.8125	26.0312166075
-38.669143922	232921.7809	901651.8752	232970.1245	901613.1874	61.9180872578
-38.6682078609	230158.1872	905747.6878	230105.7031	905789.6877	67.22032693
-38.6612086869	229812.6036	902001.7023	229810.1091	902003.698	3.19458115419
-38.6605000654	229474.9719	904170.971	229483.0517	904164.507	10.3472925974
-38.6599152864	232502.8124	901843.1251	232561.5623	901796.125	75.2366941723
-38.6594264521	231018.9329	902245.0907	231024.4236	902240.6982	7.03148937482
-38.6592265302	231890.5367	900596.4886	231900.1459	900588.8014	12.305680336
-38.633623987	232202.7497	901230.0	232320.0468	901136.2502	150.158698278
-38.626477395	232146.8433	901430.7501	232278.0935	901325.8751	168.004108955
-38.6255832988	232320.0468	901136.2502	232445.2349	901036.2223	160.242444935
-38.6245363184	232790.7653	901511.75	232687.565	901594.2061	132.095837736
-38.6000292776	232270.0623	901083.4374	232156.2145	901174.321	145.674810151
-38.5947785323	232479.1022	900752.7914	232527.0781	900714.4999	61.3834338678
-38.5847987597	232811.0937	901122.4999	232869.3747	901076.0001	74.5580737486
-38.5767152643	232776.5332	901623.6568	232835.3466	901576.7458	75.2306981278
-38.5724358626	232400.846	900978.3525	232506.3928	900894.1787	135.00131702
-38.5674079425	234950.9614	902300.7251	234986.1245	902272.6875	44.9727763776
-38.5640801245	230765.0905	902591.0393	230743.2005	902608.4914	27.9954977538
-38.5640131658	230743.2005	902608.4914	230715.1249	902630.875	35.9063345976
-38.5614299826	232248.9382	901288.0879	232365.664	901195.0355	149.277129968
-38.5581435966	231695.2491	902812.5382	231726.5513	902787.5874	40.0296158511
-38.5579179124	229413.5621	904202.4375	229447.906	904175.0624	43.9192391497
-38.5032918914	232058.5592	900804.743	232084.5263	900784.0854	33.1817226842
-38.5027853771	230877.7653	903126.2504	230913.9059	903097.5	46.1814732195
-38.4827954864	232341.0035	901401.1969	232458.0579	901308.145	149.533904691
-38.4785384076	229499.9037	904149.9636	229504.4057	904146.3853	5.75084644674
-38.4626477123	230544.526	904028.9883	230540.7342	904032.0004	4.842570975
-38.4615332721	232689.2341	901836.3124	232757.687	901781.9375	87.4209887168
-38.4460864924	232398.4529	900755.25	232343.8103	900798.6308	69.7689583089
-38.4254259004	232503.8353	901062.7357	232482.594	901079.5867	27.1136317515
-38.4175567184	232843.3123	901713.8753	232893.9061	901673.7499	64.5738362182
-38.3861535085	232041.655	900450.1339	232048.524	900444.6923	8.7632283732
-38.3573633423	232618.6324	901894.428	232632.2485	901883.6525	17.3640311968
-38.3506854818	232908.3635	901523.4958	232953.72	901487.6102	57.8358745039
-38.3341688728	230803.8592	903087.2503	230819.9841	903074.5	20.5568127413
-38.3279125585	232788.2949	901374.4101	232765.6496	901392.3122	28.866845973
-38.3232834701	232499.1966	901474.8527	232555.5468	901430.3128	71.827207466
-38.2949847539	232452.7495	901783.5001	232345.6069	901868.101	136.51684517
-38.2894799476	232193.0309	901044.5003	232226.2028	901018.3126	42.2631113462
-38.2890543118	232823.9372	901485.5627	232790.7653	901511.75	42.2628634997
-38.2802925735	232379.3845	900730.93	232325.6066	900773.3712	68.5077950696
-38.2789776757	232325.6066	900773.3712	232319.7596	900777.9854	7.44837235044
-38.2655541149	232839.5271	901281.9572	232883.8617	901246.9871	56.4664914005
-38.2530940099	229407.5046	901788.0938	229416.0084	901781.3892	10.8289554246
-38.2491059659	232687.0935	901694.875	232737.2147	901655.3639	63.8221099017
-38.2429805382	232557.8278	901038.6876	232600.0156	901005.4378	53.7155440197
